Merlot Wine Data,,,,,,,,,,,,,,,,,,,,,,,,
Winery,,,Tinhorn,Tinhorn,Tinhorn,Quails Gate,Quails Gate,Quails Gate,Sandhill,Sandhill,Sandhill,Nk'Mip,Nk'Mip,Nk'Mip,Inniskilin,Inniskilin,Inniskilin,Cedar Creek,Cedar Creek,Cedar Creek,Arrowleaf,Arrowleaf,Arrowleaf,
Vintage Year,,,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,
Alcohol Content,,,13.70%,13.70%,13.70%,14.50%,14.50%,14.50%,14.50%,14.50%,14.50%,14.20%,14.20%,14.20%,14%,14%,14%,13.90%,13.90%,13.90%,14.80%,14.80%,14.80%,
Bottle Depth,,,Top,Middle,Bottom,Top,Middle,Bottom,Top,Middle,Bottom,Top,Middle,Bottom,Top,Middle,Bottom,Top,Middle,Bottom,Top,Middle,Bottom,
Feature ID,Retention Time,m/z,TH_T_50,TH_M_50,TH_B_50,QG_T_50,QG_M_50,QG_B_50,SH_T_50,SH_M_50,SH_B_50,NK_T_50,NK_M_50,NK_B_50,INN_T_50,INN_M_50,INN_B_50,CC_T_50,CC_M_50,CC_B_50,AL_T_50,AL_M_50,AL_B_50,
12.3641_872.5303,12.3641,872.5303,0,0,0,0,0.0623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867,0,0,
12.3655_735.4597,12.3655,735.4597,0,0,0,0.0177,0,0,0,0,0.0168,0,0,0,0.0495,0,0,0,0,0,0,0,0,
12.3658_645.5063,12.3658,645.5063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.3734_158.1525,12.3734,158.1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.3779_625.9554,12.3779,625.9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.3791_290.1599,12.3791,290.1599,0,0,0,0,0,0,0.0818,0,0,0,0,0,0.0195,0,0,0,0,0,0,0,0,
12.3795_763.2199,12.3795,763.2199,0,0,0,0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.3801_150.0495,12.3801,150.0495,0,0.0242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.3877_778.5213,12.3877,778.5213,0,0,0.0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4244_608.4917,12.4244,608.4917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4347_432.7795,12.4347,432.7795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4453_100.0736,12.4453,100.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4475_860.3783,12.4475,860.3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4583_992.6953,12.4583,992.6953,0,0,0,0,0,0.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.463_381.0356,12.463,381.0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.465_348.2602,12.465,348.2602,0,0,0,0,0,0.0268,0,0,0.0252,0,0,0,0,0,0,0,0,0,0,0,0,
12.4663_356.0301,12.4663,356.0301,0,0,0,0,0,0,0,0,0,0,0,0.0203,0,0,0,0,0,0,0,0,0,
12.4669_944.6761,12.4669,944.6761,0,0,0.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.467_578.3317,12.467,578.3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4671_979.5777,12.4671,979.5777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4674_888.4988,12.4674,888.4988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4691_567.3633,12.4691,567.3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115,0,0,0,0,0,
12.473_741.5177,12.473,741.5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332,0,0,0,0,0,0,0,
12.4749_754.4631,12.4749,754.4631,0,0,0,0,0,0,0,0,0,0.0247,0,0,0,0,0,0,0,0,0,0,0,
12.4751_960.6098,12.4751,960.6098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4796_950.4804,12.4796,950.4804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4807_795.6238,12.4807,795.6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4825_878.3735,12.4825,878.3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4882_433.1767,12.4882,433.1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4891_811.4448,12.4891,811.4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4913_381.7224,12.4913,381.7224,0,0,0,0,0,0,0,0,0.0285,0,0,0,0.0358,0,0,0,0,0,0,0,0,
12.4921_960.552,12.4921,960.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4927_382.9222,12.4927,382.9222,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4935_804.6814,12.4935,804.6814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4984_688.4934,12.4984,688.4934,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,
12.5015_768.4808,12.5015,768.4808,0,0,0,0,0,0,0,0,0,0.0188,0,0,0,0,0,0,0,0,0,0,0,
12.5017_432.7381,12.5017,432.7381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5028_913.4154,12.5028,913.4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5068_941.5294,12.5068,941.5294,0,0,0,0,0.0125,0,0.0258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5088_714.0377,12.5088,714.0377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5121_316.2795,12.5121,316.2795,0.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512,0,0.0229,0,0,
12.5158_752.5198,12.5158,752.5198,0,0,0,0,0.0182,0,0,0.0227,0.0363,0,0,0,0,0,0,0,0.0367,0,0,0,0,
12.5176_807.4726,12.5176,807.4726,0,0,0,0,0,0,0.0179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5194_740.6254,12.5194,740.6254,0,0,0,0,0,0.0246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5208_803.6086,12.5208,803.6086,0,0,0.0262,0,0,0,0,0,0,0.0202,0,0,0,0,0,0,0,0,0,0,0,
12.5219_567.078,12.5219,567.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5236_127.0383,12.5236,127.0383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5246_374.8761,12.5246,374.8761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121,0,
12.529_940.5389,12.529,940.5389,0,0,0,0,0,0.0148,0,0,0,0,0,0,0.0162,0,0,0,0,0.0176,0.0149,0,0,
12.5292_158.152,12.5292,158.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5297_219.1118,12.5297,219.1118,0,0,0,0,0,0,0,0,0,0.0356,0,0,0,0,0,0,0,0,0,0,0,
12.53_721.5229,12.53,721.5229,0,0,0.0143,0,0,0,0,0,0,0,0,0,0,0,0.0148,0,0.0281,0,0.0313,0,0,
12.5302_915.7165,12.5302,915.7165,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5305_855.679,12.5305,855.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5357_853.5835,12.5357,853.5835,0,0,0,0,0,0,0,0.0146,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5416_813.6673,12.5416,813.6673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5446_319.0255,12.5446,319.0255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5472_947.4913,12.5472,947.4913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5488_171.1302,12.5488,171.1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5516_334.8349,12.5516,334.8349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5562_375.2261,12.5562,375.2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268,0,0,0,
12.5567_384.8792,12.5567,384.8792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5569_826.3812,12.5569,826.3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.559_904.4695,12.559,904.4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5602_151.0973,12.5602,151.0973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1132,0,0,0,0,0,0,0,
12.5604_413.2674,12.5604,413.2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161,0.0279,0,0,0,0,0,0,
12.5611_589.2325,12.5611,589.2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5629_948.7588,12.5629,948.7588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5645_975.4929,12.5645,975.4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5683_323.1156,12.5683,323.1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219,
12.5778_378.1904,12.5778,378.1904,0,0.0333,0,0,0,0,0,0,0.0167,0,0,0,0,0,0,0,0,0,0,0,0,
12.5813_429.3666,12.5813,429.3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5883_542.4233,12.5883,542.4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.5958_736.474,12.5958,736.474,0,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0,0,0,0,0,0,0,
12.5993_899.5227,12.5993,899.5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6131_813.6888,12.6131,813.6888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147,0,0,0,0,0,0,
12.6298_520.5234,12.6298,520.5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6461_640.4211,12.6461,640.4211,0,0,0,0,0,0,0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6478_964.7541,12.6478,964.7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6591_498.6057,12.6591,498.6057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6672_561.3674,12.6672,561.3674,0,0,0,0,0,0,0,0.0133,0,0.0145,0,0,0,0,0,0,0,0,0,0,0,
12.6724_963.2355,12.6724,963.2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6756_350.2937,12.6756,350.2937,0,0,0,0.0154,0,0,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6776_381.0722,12.6776,381.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139,0,0,0.0132,
12.6803_388.2369,12.6803,388.2369,0,0,0,0.0607,0,0.0607,0,0,0,0,0,0,0,0.1806,0,0.0154,0,0,0,0,0.1013,
12.6807_317.1537,12.6807,317.1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6814_532.4034,12.6814,532.4034,0,0,0,0,0,0,0,0,0,0.0322,0,0.0177,0,0,0,0,0,0,0,0,0,
12.6834_383.3612,12.6834,383.3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6859_237.1562,12.6859,237.1562,0,0,0.0701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465,0,0,0,0,
12.6926_236.1684,12.6926,236.1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6929_715.32,12.6929,715.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6936_580.0938,12.6936,580.0938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6952_739.6007,12.6952,739.6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6955_826.4913,12.6955,826.4913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6965_582.9187,12.6965,582.9187,0,0,0,0,0,0,0,0,0,0,0,0,0.0324,0,0,0,0,0,0,0,0,
12.6966_800.4604,12.6966,800.4604,0,0,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,0,0,0,0,0,0,
12.6981_888.4741,12.6981,888.4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7003_244.1827,12.7003,244.1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7013_823.5312,12.7013,823.5312,0,0,0,0.0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7014_244.9552,12.7014,244.9552,0,0,0,0,0,0,0,0,0,0,0.1551,0,0,0,0,0,0,0,0,0,0,
12.7039_889.7168,12.7039,889.7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7063_512.1626,12.7063,512.1626,0,0,0.023,0.0164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7085_314.1242,12.7085,314.1242,0,0.0281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7104_428.2945,12.7104,428.2945,0,0,0,0,0.0121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.711_224.0077,12.711,224.0077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7116_934.6645,12.7116,934.6645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7155_917.7172,12.7155,917.7172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7159_849.5973,12.7159,849.5973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177,0,0,
12.7159_745.5858,12.7159,745.5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7207_633.5173,12.7207,633.5173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7227_671.514,12.7227,671.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7231_979.783,12.7231,979.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7237_998.6365,12.7237,998.6365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7246_854.5682,12.7246,854.5682,0,0,0.0413,0,0,0,0,0,0,0,0,0,0.0154,0,0,0,0,0,0,0,0,
12.7365_409.9194,12.7365,409.9194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7366_320.1809,12.7366,320.1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7389_420.2954,12.7389,420.2954,0.0168,0,0,0,0,0,0,0,0,0,0,0,0,0.0273,0,0,0,0,0,0,0,
12.7436_893.4911,12.7436,893.4911,0,0,0,0,0,0,0,0,0,0.0153,0,0,0,0,0,0,0,0,0,0,0.0199,
12.7444_893.5315,12.7444,893.5315,0,0,0.0309,0,0,0,0,0.0535,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7463_158.1449,12.7463,158.1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358,
12.7482_429.2849,12.7482,429.2849,0,0,0,0,0,0,0,0,0,0,0.0203,0,0,0,0,0,0,0,0,0,0,
12.7503_949.6628,12.7503,949.6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217,0,0,
12.7514_671.448,12.7514,671.448,0,0,0,0,0,0,0,0,0,0,0,0,0.0258,0,0,0.0324,0,0,0.0143,0,0,
12.7547_716.4744,12.7547,716.4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141,0,0,0,
12.7564_246.917,12.7564,246.917,0,0,0,0,0,0.0882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.757_624.6171,12.757,624.6171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7581_719.537,12.7581,719.537,0,0,0,0,0,0,0,0,0.0324,0,0,0,0,0,0.1121,0.0708,0.053,0,0,0,0,
12.7947_458.1647,12.7947,458.1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518,0,0,
12.8092_111.0779,12.8092,111.0779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591,0,0.0438,0,0,0,0,0,
12.8318_596.1587,12.8318,596.1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8331_975.4762,12.8331,975.4762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8354_904.4808,12.8354,904.4808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149,0,0,
12.8391_711.0747,12.8391,711.0747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8457_100.0768,12.8457,100.0768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365,0,0,0,0,0,0,
12.8524_689.1599,12.8524,689.1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588,0,0,0,0,0,
12.8543_846.708,12.8543,846.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8555_756.5485,12.8555,756.5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8582_535.9056,12.8582,535.9056,0.0749,0,0,0,0,0,0,0,0,0.0425,0,0,0,0,0,0,0,0,0,0,0,
12.8586_970.6357,12.8586,970.6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244,0,0,
12.8614_244.0204,12.8614,244.0204,0,0,0,0,0,0,0.0548,0,0,0,0,0,0,0,0,0,0,0.0628,0,0,0,
12.8615_557.4566,12.8615,557.4566,0,0.0261,0,0,0.0122,0.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8615_220.022,12.8615,220.022,0,0,0,0,0,0,0.0117,0,0,0.0148,0,0,0,0,0,0,0,0,0.0144,0,0,
12.866_888.5302,12.866,888.5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279,0,0,0,0,
12.872_419.369,12.872,419.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8728_837.6284,12.8728,837.6284,0,0,0,0,0,0,0,0,0,0.0785,0,0,0,0,0,0,0,0,0,0.0715,0,
12.8735_110.0713,12.8735,110.0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8744_317.1315,12.8744,317.1315,0,0,0,0.0391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8857_843.5283,12.8857,843.5283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8865_472.2817,12.8865,472.2817,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,
12.8889_744.6154,12.8889,744.6154,0,0,0,0,0,0,0,0,0,0,0,0,0.0469,0,0,0,0,0,0,0,0,
12.8906_504.8206,12.8906,504.8206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8962_548.3116,12.8962,548.3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.897_198.0991,12.897,198.0991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462,0,0,0,0,
12.8997_844.7191,12.8997,844.7191,0,0.0197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.9_669.9518,12.9,669.9518,0,0,0,0,0.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.9017_853.6299,12.9017,853.6299,0,0,0,0,0,0,0,0,0.0234,0,0,0,0,0,0,0,0,0,0,0,0,
12.9105_212.0749,12.9105,212.0749,0,0,0,0,0,0,0.1516,0,0,0,0,0,0,0,0,0.1009,0,0,0,0.0745,0,
12.9106_831.6728,12.9106,831.6728,0,0,0,0,0,0.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.9137_859.4744,12.9137,859.4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.9141_722.492,12.9141,722.492,0,0,0,0.1446,0.1212,0,0.1804,0,0,0.0758,0,0,0,0,0,0.0804,0.074,0,0.0268,0,0,
12.9173_775.5854,12.9173,775.5854,0,0.0156,0,0.0144,0,0,0,0.0286,0,0,0,0,0,0,0,0,0,0,0.0166,0,0,
12.919_655.5028,12.919,655.5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.9226_893.6809,12.9226,893.6809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.9258_383.1205,12.9258,383.1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.934_207.0161,12.934,207.0161,0,0,0,0,0,0,0,0,0,0,0,0,0.0959,0,0,0,0,0,0,0.2218,0,
12.9345_848.7257,12.9345,848.7257,0,0,0,0,0.0184,0,0,0,0,0,0,0,0,0,0,0.0157,0,0,0,0,0,
12.9383_286.1023,12.9383,286.1023,0,0,0,0,0,0,0,0,0,0.0395,0,0,0,0,0.039,0,0.0345,0,0,0,0,
12.945_820.5288,12.945,820.5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.9722_914.514,12.9722,914.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.9748_656.5616,12.9748,656.5616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.9755_729.0113,12.9755,729.0113,0,0,0,0,0,0,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.9756_852.4807,12.9756,852.4807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0057_946.4406,13.0057,946.4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0134_963.5615,13.0134,963.5615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0135_802.6737,13.0135,802.6737,0.0264,0,0,0,0,0,0,0,0,0,0,0,0.0142,0,0,0,0,0,0,0,0,
13.0145_429.37,13.0145,429.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0208_162.0799,13.0208,162.0799,0,0,0.0241,0,0,0,0,0.0137,0,0,0,0,0,0,0,0,0,0,0.0265,0,0,
13.0234_955.5589,13.0234,955.5589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.024_527.8411,13.024,527.8411,0.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0259_906.2514,13.0259,906.2514,0,0,0,0,0,0,0,0,0,0.0254,0,0.0425,0,0,0,0,0,0,0,0.1527,0,
13.0319_491.378,13.0319,491.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0319_525.3373,13.0319,525.3373,0,0,0,0,0,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0345_714.5814,13.0345,714.5814,0,0,0,0,0,0,0,0,0,0,0.0317,0,0,0,0,0,0.0376,0.0252,0,0,0,
13.0379_645.4147,13.0379,645.4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0393_625.922,13.0393,625.922,0,0,0.0248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0395_896.4794,13.0395,896.4794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0415_644.2849,13.0415,644.2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0447_192.5447,13.0447,192.5447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0466_452.1637,13.0466,452.1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0486_136.0209,13.0486,136.0209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0508_896.4198,13.0508,896.4198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0516_504.3292,13.0516,504.3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219,0,0,0,0,
13.0517_628.9548,13.0517,628.9548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0519_710.1696,13.0519,710.1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0562_952.4136,13.0562,952.4136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0577_813.6737,13.0577,813.6737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0596_738.4385,13.0596,738.4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0603_272.9395,13.0603,272.9395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,
13.0622_854.6364,13.0622,854.6364,0,0,0.028,0.0245,0,0,0,0,0,0,0,0,0,0,0,0.0179,0,0,0,0,0,
13.0624_315.225,13.0624,315.225,0,0,0,0.0193,0,0,0,0,0.0369,0,0,0,0,0,0,0.0183,0,0,0,0,0,
13.0635_969.7243,13.0635,969.7243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0652_360.185,13.0652,360.185,0.0393,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,
13.0663_335.0053,13.0663,335.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0664_696.8133,13.0664,696.8133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.0673_771.5791,13.0673,771.5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
